ano;idade;sexo;estado;raca;grau;emprego;saude;seguro;salario,
2009;47;Masculino;Solteiro;Branca;12 ano;Servicos;Muito Bom;Sim;109,8339856
2005;30;Masculino;Casado;Branca;12 ano;Servicos;Muito Bom;Sim;105,9278108
2009;34;Masculino;Casado;Branca;Licenciatura;Servicos;Muito Bom;Sim;160,6424754
2006;43;Masculino;Casado;Branca;Grau avancado;Servicos;Muito Bom;Nao;149,6950421
2008;58;Masculino;Separado;Branca;Ate 12 ano;Industrial;Muito Bom;Sim;99,6894637
2009;44;Masculino;Casado;Negra;Frequentou Ens. Sup. ;Industria;Razoavel;Nao;104,9235317
2005;28;Masculino;Casado;Branca;Ate 12 ano;Industrial;Muito Bom;Nao;61,18752643
2004;46;Masculino;Casado;Branca;Frequentou Ens. Sup. ;Servicos;Saudavel;Sim;105,9278108
2008;36;Masculino;Casado;Branca;Frequentou Ens. Sup. ;Industria;Saudavel;Sim;107,9039239
2007;37;Masculino;Casado;Negra;12 ano;Servicos;Muito Bom;Sim;70,81503862
2008;47;Masculino;Casado;Branca;Licenciatura;Servicos;Muito Bom;Sim;160,6424754
2007;56;Masculino;Divorciado;Branca;Frequentou Ens. Sup. ;Servicos;Saudavel;Nao;99,6894637
2009;38;Masculino;Casado;Branca;Frequentou Ens. Sup. ;Servicos;Saudavel;Sim;111,7208494
2007;41;Masculino;Solteiro;Negra;Ate 12 ano;Industrial;Muito Bom;Nao;75,35567932
2004;62;Masculino;Casado;Branca;Frequentou Ens. Sup. ;Servicos;Razoavel;Sim;94,7271475
2004;40;Masculino;Casado;Branca;Frequentou Ens. Sup. ;Servicos;Saudavel;Sim;87,98103279
2004;44;Masculino;Casado;Asiatica;Grau avancado;Servicos;Muito Bom;Sim;123,896998
2007;56;Masculino;Casado;Branca;Licenciatura;Industrial;Muito Bom;Sim;99,6894637
2008;51;Masculino;Casado;Negra;Frequentou Ens. Sup. ;Industria;Saudavel;Nao;76,89360252
2005;41;Masculino;Casado;Branca;Frequentou Ens. Sup. ;Industria;Saudavel;Nao;86,69515483
2005;52;Masculino;Casado;Branca;Grau avancado;Servicos;Muito Bom;Sim;176,9896505
2008;27;Masculino;Casado;Branca;Frequentou Ens. Sup. ;Servicos;Saudavel;Sim;100,7642728
2004;52;Masculino;Casado;Branca;Licenciatura;Industrial;Menos de Bom;Sim;114,4757133
2005;51;Masculino;Divorciado;Branca;12 ano;Industrial;Menos de Bom;Nao;67,17929148
2009;51;Masculino;Casado;Branca;12 ano;Industrial;Menos de Bom;Sim;79,85490031
2005;28;Masculino;Solteiro;Branca;Licenciatura;Servicos;Muito Bom;Sim;90,48191336
2007;49;Masculino;Solteiro;Branca;12 ano;Servicos;Muito Bom;Nao;57,97094218
2007;61;Masculino;Casado;Branca;Ate 12 ano;Industrial;Muito Bom;Sim;114,4757133
2006;39;Masculino;Casado;Branca;12 ano;Servicos;Menos de Bom;Sim;99,6894637
2005;23;Masculino;Solteiro;Branca;Ate 12 ano;Industrial;Muito Bom;Nao;89,49247952
2007;53;Masculino;Casado;Branca;Grau avancado;Industrial;Muito Bom;Sim;151,8050963
2004;55;Masculino;Solteiro;Asiatica;Frequentou Ens. Sup. ;Servicos;Saudavel;Sim;87,98103279
2005;48;Masculino;Solteiro;Negra;12 ano;Servicos;Muito Bom;Sim;87,98103279
2007;50;Masculino;Casado;Branca;Licenciatura;Servicos;Muito Bom;Sim;104,9215065
2009;31;Masculino;Solteiro;Branca;Ate 12 ano;Industrial;Muito Bom;Nao;65,11085372
2007;53;Masculino;Casado;Branca;12 ano;Industrial;Menos de Bom;Sim;128,6804882
2008;49;Masculino;Casado;Branca;Licenciatura;Industrial;Muito Bom;Nao;154,685293
2003;49;Masculino;Solteiro;Branca;Licenciatura;Industrial;Muito Bom;Nao;130,9821774
2004;43;Masculino;Casado;Branca;12 ano;Industrial;Muito Bom;Sim;120,5894365
2007;20;Masculino;Solteiro;Branca;12 ano;Industrial;Muito Bom;Sim;81,28325328
2008;46;Masculino;Divorciado;Branca;12 ano;Servicos;Muito Bom;Sim;110,1729303
2005;48;Masculino;Casado;Branca;Licenciatura;Industrial;Muito Bom;Sim;152,2168068
2005;19;Masculino;Solteiro;Branca;12 ano;Industrial;Muito Bom;Nao;70,47601965
2004;56;Masculino;Divorciado;Branca;Licenciatura;Industrial;Muito Bom;Sim;85,38394038
2003;44;Masculino;Casado;Branca;Frequentou Ens. Sup. ;Industria;Saudavel;Nao;101,8243521
2009;23;Masculino;Solteiro;Branca;12 ano;Industrial;Muito Bom;Nao;85,38394038
2005;42;Masculino;Solteiro;Branca;Licenciatura;Servicos;Menos de Bom;Sim;101,8243521
2008;32;Masculino;Casado;Branca;Grau avancado;Industrial;Muito Bom;Nao;118,8843593
2003;32;Masculino;Solteiro;Branca;12 ano;Industrial;Muito Bom;Nao;73,77574327
2003;43;Masculino;Casado;Branca;12 ano;Industrial;Muito Bom;Nao;73,77574327
2008;57;Masculino;Solteiro;Negra;Licenciatura;Industrial;Muito Bom;Sim;138,610994
2008;26;Masculino;Casado;Negra;Frequentou Ens. Sup. ;Servicos;Razoavel;Sim;109,8339856
2009;67;Masculino;Divorciado;Branca;Frequentou Ens. Sup. ;Servicos;Razoavel;Sim;151,5914842
2004;31;Masculino;Casado;Branca;Grau avancado;Servicos;Muito Bom;Sim;176,9896505
2006;49;Masculino;Divorciado;Branca;Frequentou Ens. Sup. ;Servicos;Saudavel;Sim;103,9024706
2005;29;Masculino;Solteiro;Branca;Licenciatura;Industrial;Menos de Bom;Sim;128,6804882
2008;41;Masculino;Casado;Branca;Frequentou Ens. Sup. ;Industria;Razoavel;Nao;108,8745258
2006;35;Masculino;Casado;Branca;12 ano;Servicos;Menos de Bom;Sim;87,98103279
2009;39;Masculino;Casado;Branca;12 ano;Industrial;Muito Bom;Nao;95,23071257
2004;33;Masculino;Separado;Negra;Frequentou Ens. Sup. ;Servicos;Saudavel;Sim;98,59934386
2009;53;Masculino;Casado;Branca;Licenciatura;Servicos;Muito Bom;Sim;141,7751723
2009;43;Masculino;Casado;Asiatica;Licenciatura;Servicos;Muito Bom;Sim;123,896998
2004;36;Masculino;Casado;Branca;Licenciatura;Servicos;Menos de Bom;Sim;94,65402038
2004;38;Masculino;Casado;Branca;Grau avancado;Servicos;Muito Bom;Sim;148,4131591
2003;58;Masculino;Casado;Branca;12 ano;Industrial;Muito Bom;Nao;104,9215065
2004;45;Masculino;Casado;Branca;Licenciatura;Servicos;Muito Bom;Sim;123,896998
2005;34;Masculino;Solteiro;Negra;12 ano;Industrial;Muito Bom;Nao;94,5960991
2007;30;Masculino;Casado;Branca;Licenciatura;Servicos;Muito Bom;Nao;127,1157438
2008;21;Masculino;Solteiro;Branca;12 ano;Industrial;Menos de Bom;Nao;29,3769761
2003;39;Masculino;Casado;Branca;Licenciatura;Servicos;Muito Bom;Sim;129,4536446
2006;28;Masculino;Solteiro;Negra;Frequentou Ens. Sup. ;Industria;Saudavel;Sim;109,8339856
2008;54;Masculino;Casado;Branca;12 ano;Industrial;Menos de Bom;Sim;99,6894637
2007;24;Masculino;Solteiro;Branca;Frequentou Ens. Sup. ;Industria;Razoavel;Sim;90,48191336
2005;57;Masculino;Casado;Branca;Grau avancado;Industrial;Muito Bom;Sim;70,81503862
2003;48;Masculino;Separado;Negra;12 ano;Servicos;Muito Bom;Nao;95,23071257
2004;31;Masculino;Casado;Branca;Frequentou Ens. Sup. ;Servicos;Saudavel;Sim;109,8339856
2006;47;Masculino;Solteiro;Branca;Grau avancado;Servicos;Muito Bom;Sim;182,20621
2004;44;Masculino;Casado;Branca;Licenciatura;Servicos;Muito Bom;Nao;160,6424754
2004;30;Masculino;Solteiro;Branca;12 ano;Industrial;Muito Bom;Sim;70,47601965
2003;41;Masculino;Solteiro;Branca;Licenciatura;Servicos;Menos de Bom;Sim;130,9821774
2008;26;Masculino;Solteiro;Branca;Licenciatura;Industrial;Muito Bom;Sim;105,9278108
2009;32;Masculino;Solteiro;Asiatica;Frequentou Ens. Sup. ;Industria;Saudavel;Sim;109,8339856
2009;39;Masculino;Casado;Branca;12 ano;Servicos;Menos de Bom;Sim;97,4710061
2004;42;Masculino;Casado;Negra;Frequentou Ens. Sup. ;Servicos;Razoavel;Sim;111,7208494
2005;24;Masculino;Solteiro;Branca;Licenciatura;Servicos;Muito Bom;Sim;172,2172655
2006;44;Masculino;Divorciado;Branca;Grau avancado;Servicos;Muito Bom;Sim;129,4536446
2006;30;Masculino;Solteiro;Asiatica;Licenciatura;Servicos;Muito Bom;Sim;127,1157438
2006;58;Masculino;Casado;Branca;Licenciatura;Servicos;Muito Bom;Sim;134,7053751
2008;33;Masculino;Solteiro;Branca;12 ano;Servicos;Muito Bom;Sim;94,7271475
2008;56;Masculino;Casado;Branca;12 ano;Industrial;Menos de Bom;Nao;94,7271475
2005;28;Masculino;Casado;Branca;Frequentou Ens. Sup. ;Industria;Saudavel;Sim;96,93409046
2008;41;Masculino;Casado;Asiatica;Grau avancado;Servicos;Muito Bom;Sim;276,7784133
2009;22;Masculino;Casado;Branca;Frequentou Ens. Sup. ;Industria;Saudavel;Nao;32,36641317
2004;37;Masculino;Divorciado;Branca;Frequentou Ens. Sup. ;Industria;Razoavel;Sim;84,45025367
2006;18;Masculino;Solteiro;Branca;Ate 12 ano;Industrial;Muito Bom;Nao;65,11085372
2004;37;Masculino;Solteiro;Branca;Licenciatura;Servicos;Muito Bom;Nao;84,7183897
2007;43;Masculino;Casado;Branca;Licenciatura;Industrial;Menos de Bom;Sim;167,7065756
2008;49;Masculino;Casado;Negra;12 ano;Servicos;Muito Bom;Sim;94,7271475
2005;36;Masculino;Casado;Branca;Licenciatura;Industrial;Muito Bom;Sim;134,7053751
2007;47;Masculino;Casado;Negra;Grau avancado;Industrial;Muito Bom;Nao;81,28325328
2003;52;Masculino;Casado;Branca;Licenciatura;Industrial;Muito Bom;Sim;134,7053751
2009;34;Masculino;Casado;Branca;Frequentou Ens. Sup. ;Industria;Saudavel;Nao;114,4757133
2004;62;Masculino;Casado;Branca;Licenciatura;Servicos;Muito Bom;Sim;130,9821774
2007;44;Masculino;Casado;Branca;Ate 12 ano;Industrial;Muito Bom;Sim;104,9215065
2005;48;Masculino;Casado;Branca;Ate 12 ano;Industrial;Menos de Bom;Sim;152,2168068
2007;51;Masculino;Casado;Branca;12 ano;Servicos;Muito Bom;Sim;124,7204462
2009;35;Masculino;Solteiro;Branca;Licenciatura;Industrial;Muito Bom;Sim;148,4131591
2003;42;Masculino;Casado;Branca;12 ano;Industrial;Muito Bom;Nao;89,24288466
2005;34;Masculino;Solteiro;Branca;Licenciatura;Industrial;Muito Bom;Sim;82,6796373
2003;50;Masculino;Casado;Asiatica;Licenciatura;Industrial;Muito Bom;Sim;94,7271475
2006;50;Masculino;Divorciado;Branca;Licenciatura;Servicos;Menos de Bom;Sim;153,4575153
2004;55;Masculino;Casado;Branca;Licenciatura;Servicos;Menos de Bom;Nao;46,7632688
2009;56;Masculino;Casado;Branca;12 ano;Industrial;Menos de Bom;Sim;129,4536446
2005;50;Masculino;Casado;Branca;12 ano;Servicos;Muito Bom;Sim;130,9821774
2009;44;Masculino;Casado;Branca;Licenciatura;Servicos;Muito Bom;Nao;94,7271475
2005;30;Masculino;Casado;Branca;Licenciatura;Servicos;Muito Bom;Sim;99,6894637
2005;34;Masculino;Casado;Branca;Licenciatura;Servicos;Muito Bom;Sim;128,6804882
2007;50;Masculino;Divorciado;Branca;12 ano;Servicos;Muito Bom;Sim;73,77574327
2004;51;Masculino;Casado;Branca;Licenciatura;Servicos;Menos de Bom;Nao;110,7826503
2003;53;Masculino;Casado;Negra;Frequentou Ens. Sup. ;Servicos;Saudavel;Nao;99,6894637
2004;40;Masculino;Solteiro;Negra;Grau avancado;Servicos;Muito Bom;Sim;91,69922611
2006;34;Masculino;Casado;Branca;12 ano;Servicos;Muito Bom;Sim;82,6796373
2006;36;Masculino;Casado;Branca;Frequentou Ens. Sup. ;Industria;Saudavel;Sim;118,8843593
2005;44;Masculino;Casado;Branca;Frequentou Ens. Sup. ;Servicos;Razoavel;Sim;148,4131591
2008;54;Masculino;Casado;Asiatica;12 ano;Industrial;Muito Bom;Nao;95,23071257
2008;36;Masculino;Casado;Branca;Licenciatura;Industrial;Muito Bom;Nao;163,515864
2006;62;Masculino;Casado;Branca;Grau avancado;Servicos;Muito Bom;Sim;279,501782
2008;33;Masculino;Solteiro;Branca;Grau avancado;Servicos;Muito Bom;Nao;114,4757133
2004;44;Masculino;Solteiro;Branca;12 ano;Industrial;Muito Bom;Nao;102,8702469
2005;80;Masculino;Solteiro;Branca;12 ano;Servicos;Muito Bom;Nao;87,98103279
2005;45;Masculino;Casado;Branca;12 ano;Servicos;Muito Bom;Nao;87,98103279
2008;58;Masculino;Divorciado;Branca;Licenciatura;Servicos;Muito Bom;Sim;70,47601965
2004;51;Masculino;Casado;Branca;Frequentou Ens. Sup. ;Industria;Saudavel;Nao;101,8243521
2005;60;Masculino;Casado;Branca;Frequentou Ens. Sup. ;Servicos;Saudavel;Sim;277,6014175
2007;33;Masculino;Casado;Branca;Ate 12 ano;Industrial;Menos de Bom;Nao;87,98103279
2006;28;Masculino;Solteiro;Branca;Frequentou Ens. Sup. ;Servicos;Saudavel;Sim;104,9215065
2004;37;Masculino;Casado;Branca;Licenciatura;Industrial;Muito Bom;Sim;127,1157438
2006;56;Masculino;Casado;Branca;Frequentou Ens. Sup. ;Servicos;Saudavel;Sim;99,6894637
2009;59;Masculino;Casado;Branca;Grau avancado;Servicos;Muito Bom;Sim;171,7651326
2004;56;Masculino;Casado;Branca;12 ano;Servicos;Muito Bom;Sim;75,4315402
2003;34;Masculino;Casado;Branca;Ate 12 ano;Industrial;Muito Bom;Sim;72,15045568
2004;37;Masculino;Solteiro;Branca;12 ano;Industrial;Muito Bom;Sim;34,60741773
2009;36;Masculino;Casado;Branca;Licenciatura;Industrial;Muito Bom;Sim;94,7271475
2008;45;Masculino;Casado;Branca;Licenciatura;Servicos;Muito Bom;Sim;176,9896505
2006;36;Masculino;Casado;Branca;Grau avancado;Servicos;Muito Bom;Nao;140,3982002
2008;23;Masculino;Solteiro;Branca;Frequentou Ens. Sup. ;Servicos;Saudavel;Nao;27,14057921
2003;56;Masculino;Casado;Branca;12 ano;Servicos;Menos de Bom;Sim;127,1157438
2005;33;Masculino;Casado;Branca;Frequentou Ens. Sup. ;Industria;Saudavel;Nao;114,4757133
2009;48;Masculino;Casado;Asiatica;Ate 12 ano;Industrial;Muito Bom;Sim;127,1157438
2008;28;Masculino;Solteiro;Branca;12 ano;Industrial;Muito Bom;Nao;82,6796373
2008;37;Masculino;Casado;Branca;Frequentou Ens. Sup. ;Industria;Razoavel;Sim;101,8243521
2006;56;Masculino;Casado;Branca;12 ano;Servicos;Menos de Bom;Nao;86,69515483
2005;22;Masculino;Solteiro;Branca;Frequentou Ens. Sup. ;Industria;Saudavel;Nao;63,188861
2007;60;Masculino;Casado;Branca;12 ano;Industrial;Menos de Bom;Nao;114,9265218
2009;30;Masculino;Solteiro;Branca;Licenciatura;Industrial;Muito Bom;Nao;81,28325328
2003;50;Masculino;Casado;Branca;12 ano;Industrial;Menos de Bom;Sim;101,8243521
2003;38;Masculino;Casado;Branca;Grau avancado;Servicos;Muito Bom;Sim;101,8243521
2009;55;Masculino;Casado;Branca;Grau avancado;Servicos;Muito Bom;Sim;103,181327
2006;26;Masculino;Casado;Branca;Licenciatura;Industrial;Muito Bom;Sim;113,5670896
2006;39;Masculino;Casado;Branca;Frequentou Ens. Sup. ;Servicos;Saudavel;Sim;148,4131591
2003;42;Masculino;Casado;Branca;Grau avancado;Servicos;Muito Bom;Sim;148,4131591
2007;71;Masculino;Casado;Negra;Licenciatura;Servicos;Menos de Bom;Sim;105,6914475
2008;33;Masculino;Casado;Branca;Frequentou Ens. Sup. ;Servicos;Saudavel;Sim;128,6804882
2004;49;Masculino;Solteiro;Branca;12 ano;Industrial;Muito Bom;Nao;51,75144037
2005;45;Masculino;Casado;Branca;Frequentou Ens. Sup. ;Industria;Razoavel;Nao;81,28325328
2004;41;Masculino;Casado;Branca;Grau avancado;Industrial;Muito Bom;Sim;158,2946214
2005;59;Masculino;Divorciado;Branca;Ate 12 ano;Industrial;Menos de Bom;Sim;54,1212054
2004;33;Masculino;Casado;Branca;Licenciatura;Servicos;Muito Bom;Sim;127,1157438
2009;47;Masculino;Solteiro;Outra;Ate 12 ano;Industrial;Menos de Bom;Nao;71,68674367
2006;34;Masculino;Casado;Branca;Frequentou Ens. Sup. ;Servicos;Saudavel;Sim;145,1436012
2007;23;Masculino;Casado;Negra;Frequentou Ens. Sup. ;Servicos;Saudavel;Nao;94,7271475
2009;32;Masculino;Casado;Branca;12 ano;Industrial;Muito Bom;Sim;127,901233
2009;30;Masculino;Casado;Branca;Licenciatura;Servicos;Muito Bom;Sim;102,8702469
2006;54;Masculino;Casado;Negra;12 ano;Servicos;Menos de Bom;Nao;89,49247952
2009;46;Masculino;Casado;Branca;Frequentou Ens. Sup. ;Industria;Saudavel;Sim;104,9215065
2005;52;Masculino;Casado;Branca;Licenciatura;Servicos;Menos de Bom;Sim;137,5901428
2008;50;Masculino;Casado;Branca;12 ano;Industrial;Muito Bom;Nao;176,9896505
2007;57;Masculino;Casado;Branca;12 ano;Industrial;Menos de Bom;Sim;97,49329405
2005;46;Masculino;Casado;Branca;Frequentou Ens. Sup. ;Industria;Saudavel;Sim;100,7642728
2005;30;Masculino;Solteiro;Branca;Frequentou Ens. Sup. ;Servicos;Razoavel;Nao;81,28325328
2006;32;Masculino;Solteiro;Branca;Frequentou Ens. Sup. ;Industria;Razoavel;Nao;56,90553914
2008;53;Masculino;Casado;Branca;Frequentou Ens. Sup. ;Industria;Saudavel;Nao;105,9278108
2005;48;Masculino;Casado;Branca;Licenciatura;Industrial;Menos de Bom;Sim;138,2991269
2003;31;Masculino;Casado;Branca;Frequentou Ens. Sup. ;Servicos;Saudavel;Sim;108,8745258
2003;50;Masculino;Casado;Branca;12 ano;Industrial;Muito Bom;Nao;76,89360252
2004;41;Masculino;Casado;Branca;Licenciatura;Industrial;Muito Bom;Sim;109,8339856
2008;47;Masculino;Casado;Branca;12 ano;Industrial;Muito Bom;Sim;94,7271475
2004;37;Masculino;Casado;Branca;12 ano;Servicos;Muito Bom;Sim;75,35567932
2004;24;Masculino;Solteiro;Branca;Frequentou Ens. Sup. ;Servicos;Saudavel;Sim;74,57116177
2004;53;Masculino;Casado;Branca;Ate 12 ano;Industrial;Menos de Bom;Sim;81,28325328
2004;39;Masculino;Divorciado;Branca;12 ano;Industrial;Menos de Bom;Nao;95,23071257
2007;47;Masculino;Casado;Branca;Frequentou Ens. Sup. ;Industria;Razoavel;Sim;145,1436012
2006;36;Masculino;Casado;Branca;Licenciatura;Servicos;Muito Bom;Sim;140,3982002
2006;34;Masculino;Casado;Branca;Licenciatura;Servicos;Muito Bom;Sim;148,4131591
2004;45;Masculino;Casado;Branca;Frequentou Ens. Sup. ;Servicos;Saudavel;Nao;99,6894637
2003;60;Masculino;Casado;Branca;Ate 12 ano;Industrial;Menos de Bom;Nao;59,9706408
2006;43;Masculino;Casado;Branca;Ate 12 ano;Servicos;Muito Bom;Sim;118,8843593
2009;20;Masculino;Solteiro;Branca;12 ano;Industrial;Menos de Bom;Nao;64,35102457
2008;27;Masculino;Solteiro;Branca;Licenciatura;Industrial;Menos de Bom;Sim;133,2323508
2004;35;Masculino;Divorciado;Branca;12 ano;Industrial;Muito Bom;Nao;59,9706408
2008;50;Masculino;Casado;Branca;12 ano;Industrial;Menos de Bom;Sim;104,9215065
2009;56;Masculino;Casado;Outra;12 ano;Industrial;Menos de Bom;Nao;60,15412466
2008;19;Masculino;Solteiro;Branca;Frequentou Ens. Sup. ;Industria;Razoavel;Nao;30,92375269
2006;35;Masculino;Casado;Branca;Licenciatura;Servicos;Muito Bom;Nao;109,8339856
2005;23;Masculino;Solteiro;Branca;Ate 12 ano;Industrial;Muito Bom;Nao;65,11085372
2003;45;Masculino;Viuvo;Outra;12 ano;Industrial;Muito Bom;Sim;94,7271475
2004;54;Masculino;Divorciado;Branca;Ate 12 ano;Servicos;Menos de Bom;Nao;65,11085372
2008;43;Masculino;Solteiro;Branca;12 ano;Servicos;Menos de Bom;Sim;87,98103279
2008;42;Masculino;Casado;Branca;Grau avancado;Industrial;Muito Bom;Sim;176,9896505
2005;51;Masculino;Casado;Branca;Licenciatura;Servicos;Muito Bom;Sim;189,2441629
2007;49;Masculino;Solteiro;Branca;Licenciatura;Servicos;Muito Bom;Sim;79,85490031
2006;48;Masculino;Casado;Branca;12 ano;Servicos;Muito Bom;Sim;111,1854619
2005;50;Masculino;Divorciado;Branca;Licenciatura;Industrial;Menos de Bom;Sim;118,8843593
2006;37;Masculino;Casado;Branca;Licenciatura;Industrial;Menos de Bom;Sim;81,28325328
2005;38;Masculino;Casado;Branca;Grau avancado;Industrial;Muito Bom;Sim;186,8766776
2009;58;Masculino;Casado;Branca;Licenciatura;Servicos;Muito Bom;Nao;154,685293
2005;41;Masculino;Casado;Branca;Ate 12 ano;Industrial;Muito Bom;Sim;124,7204462
2006;51;Masculino;Casado;Branca;Licenciatura;Servicos;Muito Bom;Sim;277,7994802
2006;51;Masculino;Casado;Branca;Frequentou Ens. Sup. ;Servicos;Saudavel;Nao;99,59198882
2006;44;Masculino;Casado;Branca;Ate 12 ano;Servicos;Muito Bom;Sim;87,98103279
2003;43;Masculino;Casado;Branca;Licenciatura;Servicos;Menos de Bom;Sim;114,4757133
2004;34;Masculino;Casado;Branca;Frequentou Ens. Sup. ;Industria;Saudavel;Nao;145,1436012
2005;43;Masculino;Casado;Branca;Licenciatura;Industrial;Muito Bom;Sim;138,2991269
2004;59;Masculino;Casado;Branca;Licenciatura;Industrial;Muito Bom;Sim;256,4006496
2004;61;Masculino;Divorciado;Branca;12 ano;Industrial;Muito Bom;Sim;113,5670896
2008;40;Masculino;Casado;Branca;Ate 12 ano;Industrial;Muito Bom;Sim;118,197533
2009;49;Masculino;Casado;Branca;Frequentou Ens. Sup. ;Servicos;Saudavel;Sim;104,9215065
2003;55;Masculino;Casado;Branca;Licenciatura;Industrial;Muito Bom;Sim;130,9821774
2005;54;Masculino;Casado;Branca;Grau avancado;Servicos;Muito Bom;Sim;123,896998
2004;41;Masculino;Casado;Branca;12 ano;Servicos;Muito Bom;Sim;109,8339856
2006;29;Masculino;Casado;Branca;12 ano;Industrial;Menos de Bom;Sim;109,8339856
2009;66;Masculino;Casado;Negra;12 ano;Servicos;Menos de Bom;Nao;138,2991269
2006;61;Masculino;Casado;Branca;Grau avancado;Servicos;Menos de Bom;Sim;107,4339706
2003;34;Masculino;Divorciado;Branca;12 ano;Industrial;Muito Bom;Sim;105,9278108
2007;41;Masculino;Solteiro;Branca;12 ano;Industrial;Muito Bom;Sim;121,4303138
2004;48;Masculino;Divorciado;Negra;Ate 12 ano;Servicos;Muito Bom;Sim;85,38394038
2005;26;Masculino;Solteiro;Branca;Licenciatura;Industrial;Muito Bom;Sim;91,69922611
2006;54;Masculino;Divorciado;Branca;Frequentou Ens. Sup. ;Servicos;Saudavel;Nao;90,48191336
2008;44;Masculino;Casado;Branca;12 ano;Industrial;Muito Bom;Sim;104,9215065
2008;60;Masculino;Divorciado;Branca;Licenciatura;Servicos;Muito Bom;Sim;147,1166892
2008;57;Masculino;Casado;Branca;12 ano;Industrial;Muito Bom;Nao;81,28325328
2009;53;Masculino;Casado;Branca;12 ano;Servicos;Muito Bom;Sim;107,9039239
2007;54;Masculino;Divorciado;Branca;Grau avancado;Servicos;Muito Bom;Nao;118,8843593
2009;37;Masculino;Casado;Branca;Licenciatura;Servicos;Muito Bom;Sim;104,9215065
2008;62;Masculino;Casado;Branca;12 ano;Servicos;Menos de Bom;Sim;127,1157438
2003;40;Masculino;Casado;Branca;Frequentou Ens. Sup. ;Servicos;Saudavel;Sim;87,98103279
2008;39;Masculino;Casado;Branca;12 ano;Servicos;Menos de Bom;Sim;111,7208494
2005;55;Masculino;Solteiro;Negra;12 ano;Industrial;Menos de Bom;Sim;81,28325328
2006;57;Masculino;Casado;Branca;Licenciatura;Servicos;Menos de Bom;Sim;123,896998
2003;45;Masculino;Casado;Branca;Licenciatura;Industrial;Muito Bom;Sim;176,9896505
2003;41;Masculino;Casado;Branca;Licenciatura;Industrial;Muito Bom;Nao;82,6796373
2007;28;Masculino;Solteiro;Branca;Frequentou Ens. Sup. ;Industria;Razoavel;Nao;102,7662809
2003;58;Masculino;Casado;Branca;Grau avancado;Industrial;Muito Bom;Sim;120,5894365
2008;47;Masculino;Solteiro;Negra;Grau avancado;Servicos;Menos de Bom;Sim;141,7751723
2007;60;Masculino;Solteiro;Branca;Grau avancado;Servicos;Muito Bom;Sim;106,9218141
2003;26;Masculino;Solteiro;Asiatica;Licenciatura;Servicos;Muito Bom;Sim;268,266292
2006;52;Masculino;Casado;Branca;Frequentou Ens. Sup. ;Industria;Saudavel;Sim;109,8339856
